x, y, x/y, f
4.181818181818182,1.0,4.181818181818182,9.169884884818692e-8
4.2727272727272725,1.0,4.2727272727272725,4.5576135356564274e-8
4.363636363636363,1.0,4.363636363636363,2.2046652070361866e-8
4.454545454545454,1.0,4.454545454545454,1.0387456924112739e-8
4.545454545454546,1.0,4.545454545454546,4.769482423238603e-9
4.636363636363637,1.0,4.636363636363637,2.134933958938278e-9
4.7272727272727275,1.0,4.7272727272727275,9.318308964488964e-10
4.818181818181818,1.0,4.818181818181818,3.966027664435711e-10
4.909090909090909,1.0,4.909090909090909,1.6459113936342337e-10
5.0,1.0,5.0,6.658743248636504e-11
5.090909090909091,1.0,5.090909090909091,2.625100775592068e-11
5.181818181818182,1.0,5.181818181818182,1.007899885173159e-11
5.2727272727272725,1.0,5.2727272727272725,3.765762459094349e-12
5.363636363636363,1.0,5.363636363636363,1.3676144258105336e-12
5.454545454545454,1.0,5.454545454545454,4.820315136071957e-13
5.545454545454546,1.0,5.545454545454546,1.6453114387114852e-13
5.636363636363637,1.0,5.636363636363637,5.42176764506063e-14
5.7272727272727275,1.0,5.7272727272727275,1.7170126130073022e-14
5.818181818181818,1.0,5.818181818181818,5.1888534216725824e-15
5.909090909090909,1.0,5.909090909090909,1.4788010951196314e-15
6.0,1.0,6.0,3.8886637631777366e-16
6.090909090909091,1.0,6.090909090909091,8.994189499551012e-17
6.181818181818182,1.0,6.181818181818182,1.5840160032144933e-17
6.2727272727272725,1.0,6.2727272727272725,5.35385886088513e-19
6.363636363636363,1.0,6.363636363636363,1.3232338662822292e-18
6.454545454545454,1.0,6.454545454545454,8.880498428088095e-19
6.545454545454546,1.0,6.545454545454546,4.199805175681198e-19
6.636363636363637,1.0,6.636363636363637,1.7137777926481995e-19
6.7272727272727275,1.0,6.7272727272727275,6.403544916563554e-20
6.818181818181818,1.0,6.818181818181818,2.2479736681052943e-20
6.909090909090909,1.0,6.909090909090909,7.514726727967161e-21
7.0,1.0,7.0,2.411153933611265e-21
7.090909090909091,1.0,7.090909090909091,7.46297939726701e-22
7.181818181818182,1.0,7.181818181818182,2.235848190869911e-22
7.2727272727272725,1.0,7.2727272727272725,6.498882014588008e-23
7.363636363636363,1.0,7.363636363636363,1.8358367676469333e-23
7.454545454545454,1.0,7.454545454545454,5.046159432550323e-24
7.545454545454546,1.0,7.545454545454546,1.3508499280781193e-24
7.636363636363637,1.0,7.636363636363637,3.5241214735538096e-25
7.7272727272727275,1.0,7.7272727272727275,8.963631563542985e-26
7.818181818181818,1.0,7.818181818181818,2.2234422294403094e-26
7.909090909090909,1.0,7.909090909090909,5.379374282681894e-27
8.0,1.0,8.0,1.269394824470948e-27
8.090909090909092,1.0,8.090909090909092,2.9211573286226884e-28
8.181818181818182,1.0,8.181818181818182,6.553529806974262e-29
8.272727272727273,1.0,8.272727272727273,1.43268833510996e-29
8.363636363636363,1.0,8.363636363636363,3.04991431408977e-30
8.454545454545455,1.0,8.454545454545455,6.316417062884353e-31
8.545454545454545,1.0,8.545454545454545,1.270967804447878e-31
8.636363636363637,1.0,8.636363636363637,2.4802546264101043e-32
8.727272727272727,1.0,8.727272727272727,4.68227330353314e-33
8.818181818181818,1.0,8.818181818181818,8.51977136945491e-34
8.909090909090908,1.0,8.909090909090908,1.4859993445119904e-34
9.0,1.0,9.0,2.462700338986897e-35
9.090909090909092,1.0,9.090909090909092,3.819255855882925e-36
9.181818181818182,1.0,9.181818181818182,5.3782955911004746e-37
9.272727272727273,1.0,9.272727272727273,6.388135558771964e-38
9.363636363636363,1.0,9.363636363636363,4.781624893771871e-39
9.454545454545455,1.0,9.454545454545455,4.250274682418849e-40
9.545454545454545,1.0,9.545454545454545,3.0854478997685848e-40
9.636363636363637,1.0,9.636363636363637,9.501319105842354e-41
9.727272727272727,1.0,9.727272727272727,2.3398786276355733e-41
9.818181818181818,1.0,9.818181818181818,5.141106102771204e-42
9.909090909090908,1.0,9.909090909090908,1.0486634157723713e-42
10.0,1.0,10.0,2.0237998650677115e-43
1.0,1.0909090909090908,0.9166666666666667,0.42010145887893474
1.0909090909090908,1.0909090909090908,1.0,0.39500012781514965
1.1818181818181819,1.0909090909090908,1.0833333333333335,0.3581143517126328
1.2727272727272727,1.0909090909090908,1.1666666666666667,0.3134849488385908
1.3636363636363635,1.0909090909090908,1.25,0.2651584324239581
1.4545454545454546,1.0909090909090908,1.3333333333333335,0.21675335689828967
1.5454545454545454,1.0909090909090908,1.4166666666666667,0.17116781757537727
1.6363636363636365,1.0909090909090908,1.5000000000000002,0.13043801805283953
1.7272727272727273,1.0909090909090908,1.5833333333333335,0.09573271094887782
1.8181818181818181,1.0909090909090908,1.6666666666666667,0.06745147707727951
1.9090909090909092,1.0909090909090908,1.7500000000000002,0.04538730893163073
2.0,1.0909090909090908,1.8333333333333335,0.0289148198367646
2.090909090909091,1.0909090909090908,1.9166666666666667,0.01717227643024014
2.1818181818181817,1.0909090909090908,2.0,0.00921569534204362
2.272727272727273,1.0909090909090908,2.0833333333333335,0.004133801906274762
2.3636363636363638,1.0909090909090908,2.166666666666667,0.0011217443953988539
2.4545454545454546,1.0909090909090908,2.25,0.00048201170907375985
2.5454545454545454,1.0909090909090908,2.3333333333333335,0.0011875003017772744
2.6363636363636362,1.0909090909090908,2.4166666666666665,0.0013645030587021182
2.727272727272727,1.0909090909090908,2.5,0.0012646190151417425
2.8181818181818183,1.0909090909090908,2.5833333333333335,0.0010472805542710588
2.909090909090909,1.0909090909090908,2.666666666666667,0.0008049616616239002
3.0,1.0909090909090908,2.75,0.0005848337255536656
3.090909090909091,1.0909090909090908,2.8333333333333335,0.00040573731218058226
3.1818181818181817,1.0909090909090908,2.9166666666666665,0.00027045302063437527
3.272727272727273,1.0909090909090908,3.0000000000000004,0.00017389755454201583
3.3636363636363638,1.0909090909090908,3.0833333333333335,0.00010814035537472486
3.4545454545454546,1.0909090909090908,3.166666666666667,6.515220241299659e-5
3.5454545454545454,1.0909090909090908,3.25,3.8071355186103364e-5
3.6363636363636362,1.0909090909090908,3.3333333333333335,2.1590577969361686e-5
3.727272727272727,1.0909090909090908,3.4166666666666665,1.1885412584121706e-5
3.8181818181818183,1.0909090909090908,3.5000000000000004,6.349841460811354e-6
3.909090909090909,1.0909090909090908,3.5833333333333335,3.2903380809952766e-6
4.0,1.0909090909090908,3.666666666666667,1.6518063241581056e-6
4.090909090909091,1.0909090909090908,3.75,8.019467222243724e-7
4.181818181818182,1.0909090909090908,3.8333333333333335,3.755101650937269e-7
4.2727272727272725,1.0909090909090908,3.9166666666666665,1.6888368652259256e-7
4.363636363636363,1.0909090909090908,4.0,7.2478065576228e-8
4.454545454545454,1.0909090909090908,4.083333333333333,2.9358837631767888e-8
4.545454545454546,1.0909090909090908,4.166666666666667,1.1002356040349489e-8
4.636363636363637,1.0909090909090908,4.250000000000001,3.65440338763005e-9
4.7272727272727275,1.0909090909090908,4.333333333333334,9.516007854818629e-10
4.818181818181818,1.0909090909090908,4.416666666666667,8.392866039753418e-11
4.909090909090909,1.0909090909090908,4.5,1.2280224395303055e-10
5.0,1.0909090909090908,4.583333333333334,1.257369769814292e-10
5.090909090909091,1.0909090909090908,4.666666666666667,8.561570633378308e-11
5.181818181818182,1.0909090909090908,4.75,4.9650952860607496e-11
5.2727272727272725,1.0909090909090908,4.833333333333333,2.6223788335964547e-11
5.363636363636363,1.0909090909090908,4.916666666666667,1.29727044971397e-11
5.454545454545454,1.0909090909090908,5.0,6.097726251273731e-12
5.545454545454546,1.0909090909090908,5.083333333333334,2.746012324894358e-12
5.636363636363637,1.0909090909090908,5.166666666666667,1.1908757040140674e-12
5.7272727272727275,1.0909090909090908,5.250000000000001,4.990098074649879e-13
5.818181818181818,1.0909090909090908,5.333333333333334,2.0248327956573212e-13
5.909090909090909,1.0909090909090908,5.416666666666667,7.96769845061733e-14
6.0,1.0909090909090908,5.5,3.043141197696171e-14
6.090909090909091,1.0909090909090908,5.583333333333334,1.128605811399914e-14
6.181818181818182,1.0909090909090908,5.666666666666667,4.064471752704256e-15
6.2727272727272725,1.0909090909090908,5.75,1.4208374077202528e-15
6.363636363636363,1.0909090909090908,5.833333333333333,4.817330556954955e-16
6.454545454545454,1.0909090909090908,5.916666666666667,1.581958377161375e-16
6.545454545454546,1.0909090909090908,6.000000000000001,5.0210286009350596e-17
6.636363636363637,1.0909090909090908,6.083333333333334,1.5353587086191562e-17
6.7272727272727275,1.0909090909090908,6.166666666666667,4.501001030424466e-18
6.818181818181818,1.0909090909090908,6.250000000000001,1.2550536535110556e-18
6.909090909090909,1.0909090909090908,6.333333333333334,3.283731314650833e-19
7.0,1.0909090909090908,6.416666666666667,7.853228324094053e-20
7.090909090909091,1.0909090909090908,6.5,1.6148643636847114e-20
7.181818181818182,1.0909090909090908,6.583333333333334,2.308229804542531e-21
7.2727272727272725,1.0909090909090908,6.666666666666667,1.1975451859898064e-22
7.363636363636363,1.0909090909090908,6.75,2.80674501618441e-22
7.454545454545454,1.0909090909090908,6.833333333333333,1.536060727583822e-22
7.545454545454546,1.0909090909090908,6.916666666666668,6.450289263673418e-23
7.636363636363637,1.0909090909090908,7.000000000000001,2.386522638620756e-23
7.7272727272727275,1.0909090909090908,7.083333333333334,8.15001712638919e-24
7.818181818181818,1.0909090909090908,7.166666666666667,2.6243144158320657e-24
7.909090909090909,1.0909090909090908,7.250000000000001,8.059935187978724e-25
8.0,1.0909090909090908,7.333333333333334,2.377271601079631e-25
8.090909090909092,1.0909090909090908,7.416666666666668,6.763018226038053e-26
8.181818181818182,1.0909090909090908,7.5,1.8610207163577864e-26
8.272727272727273,1.0909090909090908,7.583333333333335,4.962794330820486e-27
8.363636363636363,1.0909090909090908,7.666666666666667,1.2840699987864518e-27
8.454545454545455,1.0909090909090908,7.750000000000001,3.2258134691587197e-28
8.545454545454545,1.0909090909090908,7.833333333333333,7.87033737800484e-29
8.636363636363637,1.0909090909090908,7.916666666666668,1.864637389260124e-29
8.727272727272727,1.0909090909090908,8.0,4.2875288792591935e-30
8.818181818181818,1.0909090909090908,8.083333333333334,9.55848253997658e-31
8.909090909090908,1.0909090909090908,8.166666666666666,2.0626844919582054e-31
9.0,1.0909090909090908,8.25,4.2979567602659893e-32
9.090909090909092,1.0909090909090908,8.333333333333334,8.61475068287557e-33
9.181818181818182,1.0909090909090908,8.416666666666668,1.651313885064025e-33
9.272727272727273,1.0909090909090908,8.500000000000002,2.9980981619892734e-34
9.363636363636363,1.0909090909090908,8.583333333333334,5.067930544445283e-35
9.454545454545455,1.0909090909090908,8.666666666666668,7.700270200732025e-36
9.545454545454545,1.0909090909090908,8.75,9.592319317259802e-37
9.636363636363637,1.0909090909090908,8.833333333333334,6.310256278276529e-38
9.727272727272727,1.0909090909090908,8.916666666666666,1.4169233155691968e-38
9.818181818181818,1.0909090909090908,9.0,8.083871263355253e-39
9.909090909090908,1.0909090909090908,9.083333333333334,2.583786518531707e-39
10.0,1.0909090909090908,9.166666666666668,6.8280733077839454e-40
1.0,1.1818181818181819,0.8461538461538461,0.5054578890884138
1.0909090909090908,1.1818181818181819,0.9230769230769229,0.45859364697315125
1.1818181818181819,1.1818181818181819,1.0,0.39784173657774524
1.2727272727272727,1.1818181818181819,1.0769230769230769,0.3295632312908069
1.3636363636363635,1.1818181818181819,1.1538461538461537,0.25979668539866235
1.4545454545454546,1.1818181818181819,1.2307692307692308,0.19362462874241715
1.5454545454545454,1.1818181818181819,1.3076923076923075,0.1347895369696044
1.6363636363636365,1.1818181818181819,1.3846153846153846,0.08556325949918846
1.7272727272727273,1.1818181818181819,1.4615384615384615,0.04683291138887853
1.8181818181818181,1.1818181818181819,1.5384615384615383,0.01834063945985979
1.9090909090909092,1.1818181818181819,1.6153846153846154,0.000994288447561576
2.0,1.1818181818181819,1.6923076923076923,0.012737277189487908
2.090909090909091,1.1818181818181819,1.7692307692307692,0.018635205235887346
2.1818181818181817,1.1818181818181819,1.8461538461538458,0.020379834740845076
2.272727272727273,1.1818181818181819,1.9230769230769231,0.019450203234584976
2.3636363636363638,1.1818181818181819,2.0,0.017030780696563032
2.4545454545454546,1.1818181818181819,2.0769230769230766,0.013991900246012004
2.5454545454545454,1.1818181818181819,2.1538461538461537,0.010914162857380566
2.6363636363636362,1.1818181818181819,2.2307692307692304,0.008138250408484097
2.727272727272727,1.1818181818181819,2.3076923076923075,0.005824382552148918
2.8181818181818183,1.1818181818181819,2.3846153846153846,0.004009974663220907
2.909090909090909,1.1818181818181819,2.4615384615384617,0.002658609248840746
3.0,1.1818181818181819,2.5384615384615383,0.001697356257868662
3.090909090909091,1.1818181818181819,2.615384615384615,0.0010423410448176453
3.1818181818181817,1.1818181818181819,2.692307692307692,0.0006141916509184766
3.272727272727273,1.1818181818181819,2.769230769230769,0.00034576178018018254
3.3636363636363638,1.1818181818181819,2.8461538461538463,0.000184593815861388
3.4545454545454546,1.1818181818181819,2.923076923076923,9.224149298204639e-5
3.5454545454545454,1.1818181818181819,3.0,4.20514748946871e-5
3.6363636363636362,1.1818181818181819,3.0769230769230766,1.6472090978264396e-5
3.727272727272727,1.1818181818181819,3.1538461538461533,4.509092081433205e-6
3.8181818181818183,1.1818181818181819,3.230769230769231,3.815654539122113e-7
3.909090909090909,1.1818181818181819,3.3076923076923075,1.88702192779401e-6
4.0,1.1818181818181819,3.3846153846153846,1.9580170542450788e-6
4.090909090909091,1.1818181818181819,3.4615384615384612,1.5484432802596545e-6
4.181818181818182,1.1818181818181819,3.5384615384615383,1.075131065143205e-6
4.2727272727272725,1.1818181818181819,3.615384615384615,6.870020700253115e-7
4.363636363636363,1.1818181818181819,3.6923076923076916,4.1272321989559206e-7
4.454545454545454,1.1818181818181819,3.7692307692307687,2.357634554161561e-7
4.545454545454546,1.1818181818181819,3.8461538461538463,1.2889430872309188e-7
4.636363636363637,1.1818181818181819,3.9230769230769234,6.770072282529001e-8
4.7272727272727275,1.1818181818181819,4.0,3.423601967331697e-8
4.818181818181818,1.1818181818181819,4.076923076923077,1.6683862229945706e-8
4.909090909090909,1.1818181818181819,4.153846153846153,7.833700814550527e-9
5.0,1.1818181818181819,4.230769230769231,3.5396069384956533e-9
5.090909090909091,1.1818181818181819,4.3076923076923075,1.5351077965043443e-9
5.181818181818182,1.1818181818181819,4.384615384615384,6.361483014951826e-10
5.2727272727272725,1.1818181818181819,4.461538461538461,2.499611150886711e-10
5.363636363636363,1.1818181818181819,4.538461538461538,9.186310210679088e-11
5.454545454545454,1.1818181818181819,4.615384615384615,3.0738558219697784e-11
5.545454545454546,1.1818181818181819,4.6923076923076925,8.784765300754409e-12
5.636363636363637,1.1818181818181819,4.769230769230769,1.7044731873877716e-12
5.7272727272727275,1.1818181818181819,4.846153846153846,1.7261531957746902e-13
5.818181818181818,1.1818181818181819,4.923076923076923,4.4470072932138123e-13
5.909090909090909,1.1818181818181819,5.0,3.3263708716601535e-13
6.0,1.1818181818181819,5.076923076923077,1.9278263707158183e-13
6.090909090909091,1.1818181818181819,5.153846153846153,9.856505156944375e-14
6.181818181818182,1.1818181818181819,5.23076923076923,4.64760778664358e-14
6.2727272727272725,1.1818181818181819,5.3076923076923075,2.0627775076110436e-14
6.363636363636363,1.1818181818181819,5.384615384615384,8.712015867492088e-15
6.454545454545454,1.1818181818181819,5.461538461538461,3.5233164472421143e-15
6.545454545454546,1.1818181818181819,5.538461538461538,1.3694706345756633e-15
6.636363636363637,1.1818181818181819,5.615384615384615,5.126334551967417e-16
6.7272727272727275,1.1818181818181819,5.6923076923076925,1.8495774297876192e-16
6.818181818181818,1.1818181818181819,5.769230769230769,6.430582456661925e-17
6.909090909090909,1.1818181818181819,5.846153846153846,2.1516145909826263e-17
7.0,1.1818181818181819,5.9230769230769225,6.909486286741982e-18
7.090909090909091,1.1818181818181819,6.0,2.1196441194697273e-18
7.181818181818182,1.1818181818181819,6.076923076923077,6.162441888153236e-19
7.2727272727272725,1.1818181818181819,6.153846153846153,1.6739108795890556e-19
7.363636363636363,1.1818181818181819,6.23076923076923,4.1298729014048534e-20
7.454545454545454,1.1818181818181819,6.307692307692307,8.643891000884197e-21
7.545454545454546,1.1818181818181819,6.384615384615385,1.18782217582618e-21
7.636363636363637,1.1818181818181819,6.461538461538462,1.2930510974223664e-22
7.7272727272727275,1.1818181818181819,6.538461538461538,1.954152325961355e-22
7.818181818181818,1.1818181818181819,6.615384615384615,1.059761425528716e-22
7.909090909090909,1.1818181818181819,6.692307692307692,4.518970347352013e-23
8.0,1.1818181818181819,6.769230769230769,1.7072757493285147e-23
8.090909090909092,1.1818181818181819,6.846153846153847,5.959831022698987e-24
8.181818181818182,1.1818181818181819,6.9230769230769225,1.9602580931802867e-24
8.272727272727273,1.1818181818181819,7.0,6.13896224984192e-25
8.363636363636363,1.1818181818181819,7.076923076923077,1.841661839986053e-25
8.454545454545455,1.1818181818181819,7.153846153846154,5.311327007953545e-26
8.545454545454545,1.1818181818181819,7.23076923076923,1.4754357739297445e-26
8.636363636363637,1.1818181818181819,7.3076923076923075,3.950829362079362e-27
8.727272727272727,1.1818181818181819,7.384615384615383,1.0194773116338382e-27
8.818181818181818,1.1818181818181819,7.461538461538462,2.5314997305916247e-28
8.909090909090908,1.1818181818181819,7.538461538461537,6.032173546807554e-29
9.0,1.1818181818181819,7.615384615384615,1.3726601981082388e-29
9.090909090909092,1.1818181818181819,7.6923076923076925,2.9584022098849208e-30
9.181818181818182,1.1818181818181819,7.769230769230768,5.9500363590644095e-31
9.272727272727273,1.1818181818181819,7.846153846153847,1.0840875557931552e-31
9.363636363636363,1.1818181818181819,7.9230769230769225,1.663298628880958e-32
9.454545454545455,1.1818181818181819,8.0,1.6116334931572863e-33
9.545454545454545,1.1818181818181819,8.076923076923077,1.784126711438698e-34
9.636363636363637,1.1818181818181819,8.153846153846153,1.6853675074734451e-34
9.727272727272727,1.1818181818181819,8.23076923076923,6.648527097812665e-35
9.818181818181818,1.1818181818181819,8.307692307692307,2.0897875321395084e-35
9.909090909090908,1.1818181818181819,8.384615384615383,5.843211794290343e-36
10.0,1.1818181818181819,8.461538461538462,1.512253427326456e-36
1.0,1.2727272727272727,0.7857142857142857,0.511620882091794
1.0909090909090908,1.2727272727272727,0.8571428571428571,0.42441599912913114
1.1818181818181819,1.2727272727272727,0.9285714285714286,0.3253590197330178
1.2727272727272727,1.2727272727272727,1.0,0.22452057282746912
1.3636363636363635,1.2727272727272727,1.0714285714285714,0.1305892362719888
1.4545454545454546,1.2727272727272727,1.142857142857143,0.05000836735122425
1.5454545454545454,1.2727272727272727,1.2142857142857142,0.013405378276597482
1.6363636363636365,1.2727272727272727,1.2857142857142858,0.05839734036590396
1.7272727272727273,1.2727272727272727,1.3571428571428572,0.08586785553550706
1.8181818181818181,1.2727272727272727,1.4285714285714286,0.09826180106994824
1.9090909090909092,1.2727272727272727,1.5,0.09889546390224865
2.0,1.2727272727272727,1.5714285714285714,0.09133768781107023
2.090909090909091,1.2727272727272727,1.6428571428571428,0.07892347684914601
2.1818181818181817,1.2727272727272727,1.7142857142857142,0.06443572584443087
2.272727272727273,1.2727272727272727,1.7857142857142858,0.04995357289356649
2.3636363636363638,1.2727272727272727,1.8571428571428572,0.03683955181697153
2.4545454545454546,1.2727272727272727,1.9285714285714286,0.025824047961443223
2.5454545454545454,1.2727272727272727,2.0,0.017143263939001566
2.6363636363636362,1.2727272727272727,2.071428571428571,0.01069284819284859
2.727272727272727,1.2727272727272727,2.142857142857143,0.006169762454196205
2.8181818181818183,1.2727272727272727,2.2142857142857144,0.003186456266215347
2.909090909090909,1.2727272727272727,2.285714285714286,0.0013515173874233634
3.0,1.2727272727272727,2.357142857142857,0.00031834675496832267
3.090909090909091,1.2727272727272727,2.4285714285714284,0.00019225906867987322
3.1818181818181817,1.2727272727272727,2.5,0.00038806620267567665
3.272727272727273,1.2727272727272727,2.5714285714285716,0.0004126035309944387
3.3636363636363638,1.2727272727272727,2.642857142857143,0.00035766322916607385
3.4545454545454546,1.2727272727272727,2.7142857142857144,0.0002769265820731408
3.5454545454545454,1.2727272727272727,2.7857142857142856,0.00019822958849078195
3.6363636363636362,1.2727272727272727,2.857142857142857,0.0001333311839785955
3.727272727272727,1.2727272727272727,2.9285714285714284,8.496827505433787e-5
3.8181818181818183,1.2727272727272727,3.0,5.150847768225851e-5
3.909090909090909,1.2727272727272727,3.0714285714285716,2.9734744657621227e-5
4.0,1.2727272727272727,3.142857142857143,1.6321252717339936e-5
4.090909090909091,1.2727272727272727,3.2142857142857144,8.479079600893173e-6
4.181818181818182,1.2727272727272727,3.2857142857142856,4.13039092105107e-6
4.2727272727272725,1.2727272727272727,3.357142857142857,1.8521099837727085e-6
4.363636363636363,1.2727272727272727,3.4285714285714284,7.342232451320687e-7
4.454545454545454,1.2727272727272727,3.4999999999999996,2.2947917067956098e-7
4.545454545454546,1.2727272727272727,3.5714285714285716,2.7728043015082837e-8
4.636363636363637,1.2727272727272727,3.6428571428571432,3.6334170892967e-8
4.7272727272727275,1.2727272727272727,3.7142857142857144,4.496125312474185e-8
4.818181818181818,1.2727272727272727,3.785714285714286,3.575407035196504e-8
4.909090909090909,1.2727272727272727,3.857142857142857,2.3945393195414223e-8
5.0,1.2727272727272727,3.928571428571429,1.4487554426067443e-8
5.090909090909091,1.2727272727272727,4.0,8.146595819049196e-9
5.181818181818182,1.2727272727272727,4.071428571428571,4.316622630878953e-9
5.2727272727272725,1.2727272727272727,4.142857142857142,2.170487544922012e-9
5.363636363636363,1.2727272727272727,4.214285714285714,1.0389826421069277e-9
5.454545454545454,1.2727272727272727,4.285714285714286,4.7368402000694e-10
5.545454545454546,1.2727272727272727,4.357142857142858,2.0523309600303824e-10
5.636363636363637,1.2727272727272727,4.428571428571429,8.403937027875047e-11
5.7272727272727275,1.2727272727272727,4.5,3.2168685718281303e-11
5.818181818181818,1.2727272727272727,4.571428571428572,1.1260855829677623e-11
5.909090909090909,1.2727272727272727,4.642857142857143,3.428601583098873e-12
6.0,1.2727272727272727,4.714285714285714,7.755483657129095e-13
6.090909090909091,1.2727272727272727,4.785714285714286,1.5802215510568873e-14
6.181818181818182,1.2727272727272727,4.857142857142857,1.2709726089284496e-13
6.2727272727272725,1.2727272727272727,4.928571428571429,1.0688968388512657e-13
6.363636363636363,1.2727272727272727,5.0,6.461090779812963e-14
6.454545454545454,1.2727272727272727,5.071428571428571,3.369214067759253e-14
6.545454545454546,1.2727272727272727,5.142857142857143,1.601616773245153e-14
6.636363636363637,1.2727272727272727,5.214285714285714,7.10660153791436e-15
6.7272727272727275,1.2727272727272727,5.285714285714286,2.9780538099210512e-15
6.818181818181818,1.2727272727272727,5.357142857142858,1.1856527105258385e-15
6.909090909090909,1.2727272727272727,5.428571428571429,4.495910298792685e-16
7.0,1.2727272727272727,5.5,1.623447189404222e-16
7.090909090909091,1.2727272727272727,5.571428571428571,5.566279316093258e-17
7.181818181818182,1.2727272727272727,5.642857142857143,1.8003187763998643e-17
7.2727272727272725,1.2727272727272727,5.714285714285714,5.422592655905884e-18
7.363636363636363,1.2727272727272727,5.785714285714286,1.4816096391332693e-18
7.454545454545454,1.2727272727272727,5.857142857142857,3.447062626699184e-19
7.545454545454546,1.2727272727272727,5.928571428571429,5.438961946741075e-20
7.636363636363637,1.2727272727272727,6.0,4.322980200970002e-21
7.7272727272727275,1.2727272727272727,6.071428571428572,9.153695011182776e-21
7.818181818181818,1.2727272727272727,6.142857142857143,5.508514170845987e-21
7.909090909090909,1.2727272727272727,6.214285714285714,2.557053766914265e-21
8.0,1.2727272727272727,6.285714285714286,1.0430024285217899e-21
8.090909090909092,1.2727272727272727,6.357142857142858,3.9070574503957087e-22
8.181818181818182,1.2727272727272727,6.428571428571429,1.3710389000517692e-22
8.272727272727273,1.2727272727272727,6.500000000000001,4.552321663810005e-23
8.363636363636363,1.2727272727272727,6.571428571428571,1.4373733655218495e-23
8.454545454545455,1.2727272727272727,6.642857142857143,4.323635958900986e-24
8.545454545454545,1.2727272727272727,6.714285714285714,1.2380277979263379e-24
8.636363636363637,1.2727272727272727,6.7857142857142865,3.3622932373731157e-25
8.727272727272727,1.2727272727272727,6.857142857142857,8.594287182258537e-26
8.818181818181818,1.2727272727272727,6.928571428571429,2.036523332118322e-26
8.909090909090908,1.2727272727272727,6.999999999999999,4.334138889828737e-27
9.0,1.2727272727272727,7.071428571428571,7.635949956425163e-28
9.090909090909092,1.2727272727272727,7.142857142857143,7.827882886827185e-29
9.181818181818182,1.2727272727272727,7.214285714285714,1.5891572351253377e-29
9.272727272727273,1.2727272727272727,7.2857142857142865,1.4232948278760215e-29
9.363636363636363,1.2727272727272727,7.357142857142857,6.314801501392002e-30
9.454545454545455,1.2727272727272727,7.428571428571429,2.2673819877393344e-30
9.545454545454545,1.2727272727272727,7.5,7.2574449080807e-31
9.636363636363637,1.2727272727272727,7.571428571428572,2.1464582874083032e-31
9.727272727272727,1.2727272727272727,7.642857142857142,5.965125627261737e-32
9.818181818181818,1.2727272727272727,7.714285714285714,1.5710343182172467e-32
9.909090909090908,1.2727272727272727,7.785714285714286,3.937466838745276e-33
10.0,1.2727272727272727,7.857142857142858,9.40210752146127e-34
1.0,1.3636363636363635,0.7333333333333334,0.37300490415021653
1.0909090909090908,1.3636363636363635,0.8,0.2278761440161064
1.1818181818181819,1.3636363636363635,0.8666666666666668,0.0835387591164838
1.2727272727272727,1.3636363636363635,0.9333333333333333,0.045260603938912396
1.3636363636363635,1.3636363636363635,1.0,0.14785256302542973
1.4545454545454546,1.3636363636363635,1.0666666666666669,0.21852079558280504
1.5454545454545454,1.3636363636363635,1.1333333333333333,0.25643386390339595
